text,label,source
EPL Week 2  Get Manchester Utd news & goal alerts as it happens.Text MU to 38400 & get 5Days free.Service will auto-renew   N50/5days.,spam,USER 7.csv
The Start of the EPL! Get Arsenal FC news & goal alerts as it happens.Text ARS to 38400 service cost N50/5days.,spam,USER 7.csv
The Start of the EPL! Get Liverpool FC news & goal alerts as it happens.Text LIV to 38400 service cost N50/5days.,spam,USER 7.csv
The Start of the EPL! Get Manchester City news & goal alerts as it happens.Text MC to 38400 service cost N50/5days.,spam,USER 7.csv
Spanish priest with Ebola treated with experimental serum,spam,USER 7.csv
Rihanna Disses Drake & Chris Brown:Eminem?s a real man.For more entertainment news Text ENT to 38547 & get News 5Days free.Service will auto-renew  N50/5days,spam,USER 7.csv
FREE FOR 5 DAYS! Get all football club's transfer news alerts as it happens in your favourite club.Text TRA to 38400. Service will auto-renew   N50/7days.,spam,USER 7.csv
Discover unbelievable and interesting facts that form a part of your everyday life. Send Fact to 38400 to subscribe to Amazing Facts.  FREE for 7 days.,spam,USER 7.csv
Khloe Kardashian says Lamar Didnt Care About Our Divorce.For more entertainment news Text ENT to 38547 & get News 5Days free.Service will auto-renew  N50/5days,spam,USER 7.csv
Colombia V Cote d'Ivoire 5PM,spam,USER 7.csv
TGIF!!! 2 days to go till your special offer runs out. Recharge N100 Mon - Sun,ham,USER 7.csv
Recharge Now to get 50% extra airtime when you recharge upto N100 this week(Mon to Sun). Bonus for calls to Airtel Nos.,spam,USER 7.csv
Recharge with N100 this week (Mon to Sun) and get 50% extra airtime to call Airtel numbers; Bonus valid for 3days. Recharge Now. To check bonus,spam,USER 7.csv
Visits of up to 3 nights to the hospital could be paid for in part by Airtel. Dial *259# to register for Airtel Insurance and recharge with N5000 or more.,ham,USER 7.csv
Have you registered for your FREE life insurance and hospital cash today? Simply dial *259# to register. Recharge up to N5000 monthly to qualify.,spam,USER 7.csv
Prevent the spread of Ebola. Try not to touch sick people & report suspected cases immediately to a health facility to help them and protect yourself,ham,USER 7.csv
Do not ignore/hide Ebola. The best way to stop its spread and to survive it is to get medical help quickly. For more information visit www.redcrossnigeria.org ,ham,USER 7.csv
Dis is folashade.let's make it 6pm.and pls let's meet at d front of d library cos Ill b waiting 4 u der.i'm sorry.call me wen u get der.God bless,ham,USER 7.csv
Hellohealth helps you learn how to protect yourself from Ebola. Get 5 tips free and then N50/5days. Send SUB now to 38777 ,spam,USER 7.csv
Check your May/June 2014 WAEC results easily via your phone. Text WAEC*EXAMNO*PIN*EXAMYEAR to 32327 NOW. NGN30 per SMS,spam,USER 7.csv
Free Browsing on Easy Cliq! Recharge N100 Now and Get 5MB FREE to Browse Your Favorite Sites From Your etisalat Line.Recharge Another N100 and Get 10MB MORE,ham,USER 7.csv
Medical: Do you know that only 2 people have ever survived rabies? This is worrisome! If you keep dogs please ensure that they are vaccinated against rabies.,spam,USER 7.csv
Medical: Concerned about weight gain in spite of all your efforts to manage your weight? You may have low thyroid hormonal levels. See a doctor for a test.,spam,USER 7.csv
Area: Fumigating your home? This is a splendid idea! Fumigation eliminates cockroaches,spam,USER 7.csv
Medical: Sudden intense pain on either side of your body may be caused by Kidney stones. Don't panic! Take plenty of water,spam,USER 7.csv
Medical: Are you suffering from Stomach ulcer disease? Dark smelly Stools and blood in the vomit are warning signs of severe ulcer. See a Doctor immediately!,spam,USER 7.csv
Area: Prevent electrocution in your house by drying your hands before handling electrical equipments; do a routine check and ensure all cables are covered.,spam,USER 7.csv
Medical: Gall stones can cause a right-sided tummy pain. Prevent this by cutting down on oily foods. Stop fried foods! Drink 8 to 10 glasses of water daily.,spam,USER 7.csv
Medical: Constipation can make stools hard,spam,USER 7.csv
Bunkyy...wasupp...p.josh send rice 2 uu nw.and pple dey hungry here gann...sod we eat it??B-).fanks so much dear.luv uuu,ham,USER 7.csv
7063004751,ham,USER 7.csv
Pls I 4got 2 spread d underwears i washd .its inside d bucket in d room.pls help me wit it,ham,USER 7.csv
Plsss...dis is folashade...I'm n colamurud.I'll need d note.vsory I didn't pick up my fone was inside d rum just coming back 4rm d rum nw.aw will I get it??,ham,USER 7.csv
Get 100% bonus credit on your airtime if you recharge quickly from Quickteller.com,spam,USER 7.csv
I've already paid 4 d stuff and...I'm sorry i CNT leave it,ham,USER 7.csv
Kunle Afolayan says he was isolated from others in Seychelles.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days,spam,USER 7.csv
"Extension of subscription! 7 Health Wellness tips will be yours at a cost of N100! Bonus tip: ""Scrabble game stimulates the mind"". For details text INFO to 7804",spam,USER 7.csv
Get information to migrate to Easy Cliq,spam,USER 7.csv
We are now available on social media 24hours a day,spam,USER 7.csv
"Welcome to Magicball. Enjoy 5 free days of funny answers to your life's questions. To unsubscribe text STOP to38454 or dial *845#. for help text ""help"" to 38454.",spam,USER 7.csv
Free gift! 09092071782. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.,spam,USER 7.csv
Taiwo fst...08180024562,ham,USER 7.csv
pls am in a serious financial mess..i nid a sum of 5k 2 be balance,ham,USER 7.csv
Welcome to Islamic service ONE SIM PACKAGE. Enjoy 5 free days of Douaa Service kindly confirm by sending 1 to 786.,spam,USER 7.csv
Watever u wana cook..i go chop o..,ham,USER 7.csv
Pls stop d shit...tankx,ham,USER 7.csv
Helooooo Sir.... I need the stuff nw!!!,ham,USER 7.csv
Bring ma plates now plsssss.by d way....y did u hang up on me yday???:-(,ham,USER 7.csv
TANKX 4 being a calumniator and besmirchous nd also a sully.by denigrating nd slandering me.despite d erotic love i depicted 2 u..i just dnt knw ao 2 evince my dissapointment.nd nw i want u 2 knw dat i dnt want 2 be in lov bcoz u are beautiful nd i knw it wil soon evanesce.nd knw dis dat i dnt commove people bcoz ur reply is veridical. i may be eldritich but  i actually opt 2 b. so ave make clean breast of ma mistake.move wif ur klas dat do fleece u!.    ,ham,USER 7.csv
HELO..MAWNI..wat of d fella i told u about?.. pls i nid ans 2 dat...nd i dnt want u 2 see dat offer as a mere 1..nd dnt fink of it in terms of present situations bur fink of it in a futurely manner...U MAY NT JUST IMAGINE DAT..BUR IT IS 4 OUR BENEFIT!! ,ham,USER 7.csv
helo...ao do u do?...ao va about wat i told u..?. i want u 2 reasn wif me...pls sade i nid u in moi lyf...kindly reply nw...,ham,USER 7.csv
M ABOUT 2 SLIP NW,ham,USER 7.csv
lolx..disapointing?.. me too small 4 u?. or tu big?.or becos i ask 4 her d oda tym.. i just ask her nd ask her bcos i want u 2 knw ao i deal wif dos that i lov...or did u fink it is a sin? dn ask GOD about it..or did u fink it s tu early...remember it only comes but once. or u fink it is nt godly?PAIT!!. ,ham,USER 7.csv
Haaaaa....dats so disappointing:-X...I can't just imagin DAT!!!!u f gannn,ham,USER 7.csv
HELO..AO U DOIN?.?I TOLD U D ODA TYM DAT IF MA PLANS WORKS NT..I WLL GONNA WORK ON PLAN B...WICH IS U!.CHECK IT AND REPLY NW!.,ham,USER 7.csv
M.D.W.U.I.U.BN...MEDOO..IN DEO'S SPARAMUS!!!,ham,USER 7.csv
He just told me u wanna see me.....just mind d way u express ur self...BE HAPPY!!! ,ham,USER 7.csv
I just told him he sod tel u d bring d stuff...I didn't tel him anyfin...wat did he say???I dnt av card again,ham,USER 7.csv
U WANNA REALLY FALL MA HAND???....B. C.limicious?.,ham,USER 7.csv
Saw ur missed cal...watsup,ham,USER 7.csv
I'm owk...don't worry.I've eaten..fanks,ham,USER 7.csv
ME NT COM4TABLE WITHOUT U COLECTIN D RECEIT OR BEANX...pls reply me..,ham,USER 7.csv
Pls bring d cooler....or bring d ewa...pls call me,ham,USER 7.csv
Wasup....I saw ya missed call yday...HP no p:-) ...call me nw pls,ham,USER 7.csv
I'm n chm 231 class..:-) vvv tired.wasup wit u???HP u gud.God bless u,ham,USER 7.csv
Enjoy 1 FREE tune like Esupofo by Olamide,spam,USER 7.csv
Get your callers dancing to 1 Free Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text 17 to 251 for Gallardo by Runtown ft Davido. Hurry Now!,spam,USER 7.csv
"Well Done! 09092071782 you are among the special ones to win 7 FREE days of ""History Facts"" & then N100/week! Text OK to 7803 at no cost!",spam,USER 7.csv
"Free Gift! 09092071782 in one of the few lucky winners to receive 7 FREE days of ""History Facts"" & then N100/week! Text OK to 7803 at no cost!",spam,USER 7.csv
Is 9092071782your number? If yes,spam,USER 7.csv
9.06E+14,ham,USER 7.csv
70XXXXXX51,ham,USER 7.csv
Never run out of airtime with EasyCredit. SMS 200 to 665 to loan N200 airtime now and pay back later. 10% service charge applies.,spam,USER 7.csv
Stand out to grasp the second half of the year.Joy unequalled never ending is your portion.Welcome to June.Ps.30:5,ham,USER 7.csv
Dear MU student..just to inform YOU of an instruction from rev WARD..all sons & daughters are to give btw 2k & 5k as we resume..this is to ensure effective operations in the Kingdom Community..do something deliberate..before the end of JUNE..it is a seed that surely has an harvest!Yours,ham,USER 7.csv
 We'll talk lata .....I'm busy nw,ham,USER 7.csv
I'll call u wen its 12.30am with ma Mtn....don't sleep oo,ham,USER 7.csv
Pls...bring my jotter,ham,USER 7.csv
0119904872...Adedotun folashade...gtb,ham,USER 7.csv
TOBI SEND UR ACCT NO AND PLS TEL OTHERS T.T PLAYAS,ham,USER 7.csv
Helo dearest general! hw has bin ur brk?hop it'bin gr8? pls b reminded dat we shal b leavin 4 d vilage on thurs morni.it's d lord's busines,ham,USER 7.csv
Happy children day. ,ham,USER 7.csv
Hi babe how was ur day,ham,USER 7.csv
Mental: Don't forget that the feeling you get from a good run is far better than the feeling you get from sitting around wishing you were running.,spam,USER 7.csv
Notification! The free week of Fitness Clues will be over today! You'll still be receiving daily messages! To miss the messages,spam,USER 7.csv
Notification! The free week of Fitness Clues will be over tomorrow! You'll still be receiving daily messages! For more information send INFO to 7805. N100/week,spam,USER 7.csv
Mental: Play an imaginary piano with your toes. This is a great exercise that re-establishes the links between brain and body. Do this often.,spam,USER 7.csv
Body: Place your right foot forward and your left foot behind your body. Flexing the left foot,spam,USER 7.csv
Full Crunch: Lie on your back and raise your legs,spam,USER 7.csv
Body: Lie on your back. Raise your legs straight up in the air. Bring them towards your ribcage. Keep each movement slow and don't let your legs swing about.,spam,USER 7.csv
Infomania (noun): The compulsive desire to check or accumulate news & information. Txt VOCAB to 700 to learn more fun words @N50/Wk. Txt STOP to 33111 to OptOut,spam,USER 7.csv
Learn new things,spam,USER 7.csv
Whoever does not love does not know God,spam,USER 7.csv
3.69E+14,ham,USER 7.csv
9.81E+11,ham,USER 7.csv
Gudday,ham,USER 7.csv
Pin- 332F22E9......Bless U̶̲̥̅̊  ma,ham,USER 7.csv
Download hot singles as callertunez! to use RAINBOW REMIX ft T-PAIN by 2FACE,spam,USER 7.csv
Am at colarmrud incase u wnt 2 cum pls help bring water.,ham,USER 7.csv
Will the Current UEFA champions move to the Final? Get live match updates as Bayern Munchen battles Real Madrid today. Dial *244#. Service cost N20 daily.,spam,USER 7.csv
Dia has always bin alot of anger in me &loneliness weneva i tink of aw i was maltreated but ur care & guidance 2wards me change my feelings dat dia is stil u whose style of relationship is worth emulating. Thanks 4 being  there,ham,USER 7.csv
Even though distance has aalready kept us aside,ham,USER 7.csv
Hapi new mth....dis is ur mth of new beginning ....u'll not lack any good thing in Jesus name.it is well with everything DAT concerns u,ham,USER 7.csv
I'm n petrochemical class n chm lab n mp here...looked for u BT didn't see u.lecturer is in class,ham,USER 7.csv
Gmawnin...pls cm 4 Sunday skool...hapi new mth,ham,USER 7.csv
Gud evening. Pls send me Mtn airtym,ham,USER 7.csv
Pls I nid all d definitions n sts.pls help me wit d photocopy ...sory 4 disturbing u;-o,ham,USER 7.csv
Hmmm...OK ooooo.extend my gritns 2 Solomon and medo,ham,USER 7.csv
I'll collect it later jare... don't disturb urself.,ham,USER 7.csv
G.evening....pls dis is folashade...aw am I going 2 give u d money pls.cal me nw pls.,ham,USER 7.csv
Stay blessed today. For Biblical Quotes text 1 to 38459,ham,USER 7.csv
Hey,ham,USER 7.csv
Opeyemi...081XXXXX797,ham,USER 7.csv
Gideon Jtr...081XXXXXX26,ham,USER 7.csv
Special describes something of a kind,spam,USER 7.csv
Mb2,spam,USER 7.csv
Monthly,spam,USER 7.csv
Take my eyes but let me see U.Take my mind but let me Think about U. But don't try to take my Heart coz its already with U. I LOVE U! Send to a loved one 2dy!,ham,USER 7.csv
Your FREE Airtel Football Service expires today,spam,USER 7.csv
LIVE MATCH: EPL Liverpool vs Arsenal at Anfield. Kick-off at 15:45:00 EAT.Past Resuts: Liverpool: 36.67%,spam,USER 7.csv
Southampton manager Mauricio Pochettino,spam,USER 7.csv
God wants us to get into Agreement with Him; for your daily prayers of CONFESSION from God'fessions by Goke Coker,spam,USER 7.csv
Get daily alerts on health tips,spam,USER 7.csv
FUN/HOS/FIN/20132014/1/47890,ham,USER 7.csv
FASTLINK ,spam,USER 3.csv
Y'ello!,spam,USER 3.csv
Fastlink ,spam,USER 3.csv
Welcome to Enhance MTN Pulse! N5 daily access fee has been deducted and you have received free 5MB data. Your access fee expires at 11.59pm on 22/07/14.,spam,USER 3.csv
You Have Already Opted Out of This Campaign,spam,USER 3.csv
You have successfully opted out of Enhanced Pulse. To opt in again,spam,USER 3.csv
Yello  welcome to MTN! Please SAVE the setup information that will be sent shortly,spam,USER 3.csv
No disease/plague shall come near your dwelling place; the Lord will keep you from evil at all times. For more prayers from Rhapsody of Realities,spam,USER 3.csv
Spectacular WC football moments in history at its best as we count down to the finals of this year's tournament! Reply WC @N50/Wk. Txt STOP to 33111 to OptOut,spam,USER 3.csv
THE SEMI-FINALS ARE HERE! Get LIVE game updates & summary of Brazil's match today against Germany! Text SOCCER to 33118 @N50/Wk. Text STOP to 33111 to OptOut,spam,USER 3.csv
Please call me. I Love you. Start your week as a champion with prayers from . RHAPSODY of Realities for just N50! To enjoy,spam,USER 3.csv
Your plan Smallie.is going to be renewed. Please send CANCEL if you do not want this to happen,spam,USER 1.csv
Dear Glo subscriber,spam,USER 1.csv
Welcome to Smallie. It will expire on 04/09/2014 14:19,spam,USER 1.csv
Info,spam,USER 1.csv
ACTIVATE,spam,USER 1.csv
Please send ACTIVATE to 127 for a list of options,spam,USER 1.csv
PAYYOU,spam,USER 1.csv
STOP,spam,USER 1.csv
Y'ello! You have 193.53MB in your SME shared data bundle,spam,USER 1.csv
Y'ello! You have 500.00MB in your SME shared data bundle,spam,USER 1.csv
Y'ello! You have received 250.00MB SME Data Share from 8101541954. Thank you.,spam,USER 1.csv
Here's a genuine Birthday prayer from the heart of one friend to another,ham,USER 1.csv
A million and one THANKS is nt enough to appreciate a beautiful Person like u. Txs 4 d luv,ham,USER 1.csv
